TDL2048-Demo
alpha = 0.1
total = 5000000
seed = 2689549431
6-tuple pattern 012345, size = 16777216 (64MB)
6-tuple pattern 456789, size = 16777216 (64MB)
6-tuple pattern 012456, size = 16777216 (64MB)
6-tuple pattern 45689a, size = 16777216 (64MB)
1000	mean = 7727.33	max = 26968
	8192	62.8%	(63.5%)
	16384	0.7%	(0.7%)
640000	mean = 113163	max = 246464
	512	0.5%	(100%)
	1024	2.8%	(99.5%)
	2048	8.6%	(96.7%)
	4096	28.6%	(88.1%)
	8192	59.3%	(59.5%)
	16384	0.2%	(0.2%)
641000	mean = 115301	max = 191672
	256	0.1%	(100%)
	512	1%	(99.9%)
	1024	2.1%	(98.9%)
	2048	7.1%	(96.8%)
	4096	27.7%	(89.7%)
	8192	62%	(62%)
642000	mean = 115453	max = 266468
	256	0.1%	(100%)
	512	0.9%	(99.9%)
	1024	2.8%	(99%)
	2048	6.9%	(96.2%)
	4096	28.4%	(89.3%)
	8192	60.5%	(60.9%)
	16384	0.4%	(0.4%)
643000	mean = 117974	max = 289572
	256	0.1%	(100%)
	512	1%	(99.9%)
	1024	2.9%	(98.9%)
	2048	5.5%	(96%)
	4096	27.7%	(90.5%)
	8192	61.9%	(62.8%)
	16384	0.9%	(0.9%)
644000	mean = 113692	max = 252304
	32	0.1%	(100%)
	256	0.2%	(99.9%)
	512	0.7%	(99.7%)
	1024	3.6%	(99%)
	2048	6.9%	(95.4%)
	4096	27.9%	(88.5%)
	8192	60.3%	(60.6%)
	16384	0.3%	(0.3%)
645000	mean = 113840	max = 266108
	256	0.2%	(100%)
	512	1%	(99.8%)
	1024	3.9%	(98.8%)
	2048	7.1%	(94.9%)
	4096	26.1%	(87.8%)
	8192	61.5%	(61.7%)
	16384	0.2%	(0.2%)
646000	mean = 115525	max = 286376
	512	0.5%	(100%)
	1024	2.7%	(99.5%)
	2048	7.3%	(96.8%)
	4096	28.1%	(89.5%)
	8192	60.9%	(61.4%)
	16384	0.5%	(0.5%)
647000	mean = 115835	max = 264048
	512	0.6%	(100%)
	1024	4%	(99.4%)
	2048	6.2%	(95.4%)
	4096	28.4%	(89.2%)
	8192	60.4%	(60.8%)
	16384	0.4%	(0.4%)
648000	mean = 116838	max = 279712
	512	0.6%	(100%)
	1024	3.3%	(99.4%)
	2048	6.4%	(96.1%)
	4096	27.7%	(89.7%)
	8192	61.4%	(62%)
	16384	0.6%	(0.6%)
649000	mean = 114074	max = 257636
	256	0.3%	(100%)
	512	0.6%	(99.7%)
	1024	3.4%	(99.1%)
	2048	7.8%	(95.7%)
	4096	27.4%	(87.9%)
	8192	60.3%	(60.5%)
	16384	0.2%	(0.2%)
650000	mean = 113656	max = 276596
	512	0.9%	(100%)
	1024	3.1%	(99.1%)
	2048	8.4%	(96%)
	4096	26.7%	(87.6%)
	8192	60.6%	(60.9%)
	16384	0.3%	(0.3%)
651000	mean = 114991	max = 290288
	512	0.9%	(100%)
	1024	2.6%	(99.1%)
	2048	7.2%	(96.5%)
	4096	29.8%	(89.3%)
	8192	58.4%	(59.5%)
	16384	1.1%	(1.1%)
652000	mean = 118151	max = 326696
	512	0.6%	(100%)
	1024	3.4%	(99.4%)
	2048	5.8%	(96%)
	4096	25.9%	(90.2%)
	8192	64.1%	(64.3%)
	16384	0.2%	(0.2%)
653000	mean = 112349	max = 245368
	512	0.4%	(100%)
	1024	3.5%	(99.6%)
	2048	7.7%	(96.1%)
	4096	29.8%	(88.4%)
	8192	58.5%	(58.6%)
	16384	0.1%	(0.1%)
654000	mean = 118655	max = 285668
	512	1%	(100%)
	1024	3%	(99%)
	2048	6.2%	(96%)
	4096	26.5%	(89.8%)
	8192	62.4%	(63.3%)
	16384	0.9%	(0.9%)
655000	mean = 112832	max = 245212
	128	0.1%	(100%)
	512	1.2%	(99.9%)
	1024	3.3%	(98.7%)
	2048	7.2%	(95.4%)
	4096	29.2%	(88.2%)
	8192	58.5%	(59%)
	16384	0.5%	(0.5%)
656000	mean = 114877	max = 240460
	256	0.1%	(100%)
	512	0.6%	(99.9%)
	1024	3.1%	(99.3%)
	2048	8.2%	(96.2%)
	4096	27.6%	(88%)
	8192	60%	(60.4%)
	16384	0.4%	(0.4%)
657000	mean = 117092	max = 284632
	256	0.1%	(100%)
	512	0.4%	(99.9%)
	1024	3%	(99.5%)
	2048	6.7%	(96.5%)
	4096	28%	(89.8%)
	8192	60.9%	(61.8%)
	16384	0.9%	(0.9%)
658000	mean = 113474	max = 260248
	512	1.2%	(100%)
	1024	3.3%	(98.8%)
	2048	6.3%	(95.5%)
	4096	30%	(89.2%)
	8192	58.8%	(59.2%)
	16384	0.4%	(0.4%)
659000	mean = 115525	max = 288708
	512	0.8%	(100%)
	1024	3.4%	(99.2%)
	2048	6.9%	(95.8%)
	4096	27.9%	(88.9%)
	8192	60.5%	(61%)
	16384	0.5%	(0.5%)
660000	mean = 115068	max = 225780
	256	0.1%	(100%)
	512	0.7%	(99.9%)
	1024	3.2%	(99.2%)
	2048	6.1%	(96%)
	4096	29.1%	(89.9%)
	8192	60.7%	(60.8%)
	16384	0.1%	(0.1%)
661000	mean = 110938	max = 267852
	256	0.2%	(100%)
	512	1%	(99.8%)
	1024	3.4%	(98.8%)
	2048	7.6%	(95.4%)
	4096	31%	(87.8%)
	8192	56.7%	(56.8%)
	16384	0.1%	(0.1%)
662000	mean = 115481	max = 268676
	256	0.1%	(100%)
	512	1%	(99.9%)
	1024	3.3%	(98.9%)
	2048	5.6%	(95.6%)
	4096	28.7%	(90%)
	8192	60.8%	(61.3%)
	16384	0.5%	(0.5%)
663000	mean = 114075	max = 265288
	256	0.2%	(100%)
	512	1%	(99.8%)
	1024	3.9%	(98.8%)
	2048	8%	(94.9%)
	4096	25.3%	(86.9%)
	8192	61.4%	(61.6%)
	16384	0.2%	(0.2%)
664000	mean = 115526	max = 279760
	256	0.3%	(100%)
	512	0.5%	(99.7%)
	1024	3.8%	(99.2%)
	2048	7.4%	(95.4%)
	4096	26.6%	(88%)
	8192	61%	(61.4%)
	16384	0.4%	(0.4%)
665000	mean = 118301	max = 261692
	512	0.8%	(100%)
	1024	2.6%	(99.2%)
	2048	7.1%	(96.6%)
	4096	24.8%	(89.5%)
	8192	64.1%	(64.7%)
	16384	0.6%	(0.6%)
666000	mean = 113234	max = 223080
	64	0.1%	(100%)
	512	0.6%	(99.9%)
	1024	3.6%	(99.3%)
	2048	7.8%	(95.7%)
	4096	29%	(87.9%)
	8192	58.8%	(58.9%)
	16384	0.1%	(0.1%)
667000	mean = 116419	max = 279896
	128	0.1%	(100%)
	512	1%	(99.9%)
	1024	2.4%	(98.9%)
	2048	7.3%	(96.5%)
	4096	26%	(89.2%)
	8192	62.8%	(63.2%)
	16384	0.4%	(0.4%)
668000	mean = 117166	max = 321800
	64	0.1%	(100%)
	256	0.1%	(99.9%)
	512	0.7%	(99.8%)
	1024	2.6%	(99.1%)
	2048	6.5%	(96.5%)
	4096	25.9%	(90%)
	8192	63.7%	(64.1%)
	16384	0.4%	(0.4%)
669000	mean = 115880	max = 289608
	256	0.1%	(100%)
	512	0.9%	(99.9%)
	1024	3.9%	(99%)
	2048	5.6%	(95.1%)
	4096	27.5%	(89.5%)
	8192	61.6%	(62%)
	16384	0.4%	(0.4%)
670000	mean = 113925	max = 222532
	64	0.1%	(100%)
	512	0.7%	(99.9%)
	1024	4.8%	(99.2%)
	2048	7.2%	(94.4%)
	4096	27.1%	(87.2%)
	8192	60%	(60.1%)
	16384	0.1%	(0.1%)
671000	mean = 116184	max = 268524
	256	0.1%	(100%)
	512	0.9%	(99.9%)
	1024	3.3%	(99%)
	2048	6.8%	(95.7%)
	4096	26.2%	(88.9%)
	8192	62.4%	(62.7%)
	16384	0.3%	(0.3%)
672000	mean = 117309	max = 258420
	256	0.1%	(100%)
	512	0.8%	(99.9%)
	1024	2.5%	(99.1%)
	2048	7.7%	(96.6%)
	4096	26%	(88.9%)
	8192	61.6%	(62.9%)
	16384	1.3%	(1.3%)
673000	mean = 115702	max = 260916
	256	0.1%	(100%)
	512	0.6%	(99.9%)
	1024	3.5%	(99.3%)
	2048	6.2%	(95.8%)
	4096	27.9%	(89.6%)
	8192	61.5%	(61.7%)
	16384	0.2%	(0.2%)
674000	mean = 114156	max = 273372
	256	0.2%	(100%)
	512	1.1%	(99.8%)
	1024	2.6%	(98.7%)
	2048	8.1%	(96.1%)
	4096	28.6%	(88%)
	8192	59%	(59.4%)
	16384	0.4%	(0.4%)
675000	mean = 117333	max = 288468
	16	0.1%	(100%)
	64	0.1%	(99.9%)
	256	0.2%	(99.8%)
	512	0.5%	(99.6%)
	1024	3.3%	(99.1%)
	2048	6.1%	(95.8%)
	4096	26.7%	(89.7%)
	8192	62.1%	(63%)
	16384	0.9%	(0.9%)
676000	mean = 115830	max = 287908
	512	0.9%	(100%)
	1024	2.6%	(99.1%)
	2048	6.5%	(96.5%)
	4096	28.2%	(90%)
	8192	61.4%	(61.8%)
	16384	0.4%	(0.4%)
677000	mean = 117453	max = 246968
	256	0.1%	(100%)
	512	0.6%	(99.9%)
	1024	3.7%	(99.3%)
	2048	7.8%	(95.6%)
	4096	23.2%	(87.8%)
	8192	64.1%	(64.6%)
	16384	0.5%	(0.5%)
678000	mean = 116122	max = 305808
	512	1.2%	(100%)
	1024	3.2%	(98.8%)
	2048	6.8%	(95.6%)
	4096	26.7%	(88.8%)
	8192	61.5%	(62.1%)
	16384	0.6%	(0.6%)
679000	mean = 115403	max = 264888
	512	0.4%	(100%)
	1024	3.3%	(99.6%)
	2048	8.7%	(96.3%)
	4096	26.6%	(87.6%)
	8192	60.2%	(61%)
	16384	0.8%	(0.8%)
680000	mean = 114849	max = 285696
	512	1.1%	(100%)
	1024	3%	(98.9%)
	2048	7.5%	(95.9%)
	4096	28.1%	(88.4%)
	8192	59.7%	(60.3%)
	16384	0.6%	(0.6%)
681000	mean = 117866	max = 253748
	128	0.1%	(100%)
	512	0.6%	(99.9%)
	1024	3.1%	(99.3%)
	2048	5.4%	(96.2%)
	4096	28.7%	(90.8%)
	8192	61.4%	(62.1%)
	16384	0.7%	(0.7%)
682000	mean = 116346	max = 279476
	256	0.1%	(100%)
	512	0.7%	(99.9%)
	1024	3.7%	(99.2%)
	2048	6.7%	(95.5%)
	4096	25%	(88.8%)
	8192	63%	(63.8%)
	16384	0.8%	(0.8%)
683000	mean = 117474	max = 305600
	256	0.1%	(100%)
	512	0.5%	(99.9%)
	1024	3.9%	(99.4%)
	2048	6%	(95.5%)
	4096	25.9%	(89.5%)
	8192	63.2%	(63.6%)
	16384	0.4%	(0.4%)
684000	mean = 118504	max = 287144
	256	0.1%	(100%)
	512	1%	(99.9%)
	1024	3.4%	(98.9%)
	2048	6.7%	(95.5%)
	4096	23.7%	(88.8%)
	8192	64.5%	(65.1%)
	16384	0.6%	(0.6%)
685000	mean = 115594	max = 244452
	128	0.1%	(100%)
	512	0.5%	(99.9%)
	1024	2.8%	(99.4%)
	2048	6.5%	(96.6%)
	4096	28%	(90.1%)
	8192	61.8%	(62.1%)
	16384	0.3%	(0.3%)
686000	mean = 118590	max = 266416
	256	0.1%	(100%)
	512	0.6%	(99.9%)
	1024	3.6%	(99.3%)
	2048	6.2%	(95.7%)
	4096	26.6%	(89.5%)
	8192	61.8%	(62.9%)
	16384	1.1%	(1.1%)
687000	mean = 116052	max = 287992
	64	0.1%	(100%)
	256	0.2%	(99.9%)
	512	0.6%	(99.7%)
	1024	3%	(99.1%)
	2048	6.3%	(96.1%)
	4096	28.1%	(89.8%)
	8192	61.2%	(61.7%)
	16384	0.5%	(0.5%)
688000	mean = 115964	max = 269124
	512	0.8%	(100%)
	1024	2.7%	(99.2%)
	2048	7.3%	(96.5%)
	4096	27.9%	(89.2%)
	8192	60.8%	(61.3%)
	16384	0.5%	(0.5%)
689000	mean = 115713	max = 312992
	512	0.8%	(100%)
	1024	2.9%	(99.2%)
	2048	6.7%	(96.3%)
	4096	29.5%	(89.6%)
	8192	59.5%	(60.1%)
	16384	0.6%	(0.6%)
690000	mean = 116361	max = 282064
	512	0.4%	(100%)
	1024	3.4%	(99.6%)
	2048	6.6%	(96.2%)
	4096	27.6%	(89.6%)
	8192	61.3%	(62%)
	16384	0.7%	(0.7%)
691000	mean = 117551	max = 258952
	256	0.2%	(100%)
	512	1%	(99.8%)
	1024	3%	(98.8%)
	2048	6.2%	(95.8%)
	4096	25.4%	(89.6%)
	8192	63.8%	(64.2%)
	16384	0.4%	(0.4%)
692000	mean = 114930	max = 286532
	256	0.5%	(100%)
	512	1%	(99.5%)
	1024	1.7%	(98.5%)
	2048	7.2%	(96.8%)
	4096	28.4%	(89.6%)
	8192	60.9%	(61.2%)
	16384	0.3%	(0.3%)
693000	mean = 113660	max = 271100
	256	0.2%	(100%)
	512	0.9%	(99.8%)
	1024	2.9%	(98.9%)
	2048	6.9%	(96%)
	4096	28.9%	(89.1%)
	8192	59.9%	(60.2%)
	16384	0.3%	(0.3%)
694000	mean = 115437	max = 266144
	512	0.9%	(100%)
	1024	2.7%	(99.1%)
	2048	6.9%	(96.4%)
	4096	28.7%	(89.5%)
	8192	60.3%	(60.8%)
	16384	0.5%	(0.5%)
695000	mean = 113029	max = 246200
	256	0.2%	(100%)
	512	0.5%	(99.8%)
	1024	3.1%	(99.3%)
	2048	9%	(96.2%)
	4096	26.9%	(87.2%)
	8192	59.9%	(60.3%)
	16384	0.4%	(0.4%)
696000	mean = 117966	max = 289724
	512	0.9%	(100%)
	1024	3.1%	(99.1%)
	2048	5.9%	(96%)
	4096	26.4%	(90.1%)
	8192	63.4%	(63.7%)
	16384	0.3%	(0.3%)
697000	mean = 117294	max = 314588
	512	0.7%	(100%)
	1024	3.2%	(99.3%)
	2048	7.1%	(96.1%)
	4096	26.7%	(89%)
	8192	61.5%	(62.3%)
	16384	0.8%	(0.8%)
698000	mean = 115843	max = 289800
	256	0.1%	(100%)
	512	1%	(99.9%)
	1024	2.3%	(98.9%)
	2048	5.9%	(96.6%)
	4096	28.7%	(90.7%)
	8192	61.5%	(62%)
	16384	0.5%	(0.5%)
699000	mean = 114437	max = 277768
	256	0.1%	(100%)
	512	0.9%	(99.9%)
	1024	3.8%	(99%)
	2048	6.6%	(95.2%)
	4096	28.7%	(88.6%)
	8192	59%	(59.9%)
	16384	0.9%	(0.9%)
700000	mean = 115296	max = 270552
	256	0.2%	(100%)
	512	0.8%	(99.8%)
	1024	4.1%	(99%)
	2048	7.2%	(94.9%)
	4096	25.7%	(87.7%)
	8192	61.3%	(62%)
	16384	0.7%	(0.7%)
6-tuple pattern 012345 is saved to 2048.ckpt
6-tuple pattern 456789 is saved to 2048.ckpt
6-tuple pattern 012456 is saved to 2048.ckpt
6-tuple pattern 45689a is saved to 2048.ckpt
701000	mean = 117083	max = 286552
	512	0.6%	(100%)
	1024	3.6%	(99.4%)
	2048	6.6%	(95.8%)
	4096	27.4%	(89.2%)
	8192	61.4%	(61.8%)
	16384	0.4%	(0.4%)
702000	mean = 118155	max = 269936
	512	1%	(100%)
	1024	2.5%	(99%)
	2048	5.2%	(96.5%)
	4096	28%	(91.3%)
	8192	62.5%	(63.3%)
	16384	0.8%	(0.8%)
703000	mean = 118983	max = 288816
	256	0.1%	(100%)
	512	0.5%	(99.9%)
	1024	2.5%	(99.4%)
	2048	5.8%	(96.9%)
	4096	27.2%	(91.1%)
	8192	63.4%	(63.9%)
	16384	0.5%	(0.5%)
704000	mean = 115917	max = 284524
	512	0.9%	(100%)
	1024	3.7%	(99.1%)
	2048	6.5%	(95.4%)
	4096	27.3%	(88.9%)
	8192	61.3%	(61.6%)
	16384	0.3%	(0.3%)
705000	mean = 118244	max = 266404
	256	0.1%	(100%)
	512	0.6%	(99.9%)
	1024	2.3%	(99.3%)
	2048	6.2%	(97%)
	4096	27.8%	(90.8%)
	8192	62.7%	(63%)
	16384	0.3%	(0.3%)
706000	mean = 117536	max = 286180
	256	0.2%	(100%)
	512	0.6%	(99.8%)
	1024	2.7%	(99.2%)
	2048	6.3%	(96.5%)
	4096	26.1%	(90.2%)
	8192	63.3%	(64.1%)
	16384	0.8%	(0.8%)
707000	mean = 118401	max = 277592
	512	0.6%	(100%)
	1024	2.8%	(99.4%)
	2048	6.7%	(96.6%)
	4096	26.4%	(89.9%)
	8192	62.6%	(63.5%)
	16384	0.9%	(0.9%)
708000	mean = 114664	max = 265572
	256	0.1%	(100%)
	512	1.5%	(99.9%)
	1024	2.5%	(98.4%)
	2048	7.6%	(95.9%)
	4096	25.7%	(88.3%)
	8192	62.4%	(62.6%)
	16384	0.2%	(0.2%)
709000	mean = 118112	max = 282292
	512	0.4%	(100%)
	1024	3.4%	(99.6%)
	2048	6.8%	(96.2%)
	4096	26.4%	(89.4%)
	8192	61.9%	(63%)
	16384	1.1%	(1.1%)
710000	mean = 116156	max = 284648
	512	0.7%	(100%)
	1024	3.9%	(99.3%)
	2048	6%	(95.4%)
	4096	28.8%	(89.4%)
	8192	59.9%	(60.6%)
	16384	0.7%	(0.7%)
711000	mean = 116875	max = 270460
	256	0.2%	(100%)
	512	0.3%	(99.8%)
	1024	3.6%	(99.5%)
	2048	6.6%	(95.9%)
	4096	25.4%	(89.3%)
	8192	63.5%	(63.9%)
	16384	0.4%	(0.4%)
712000	mean = 117319	max = 286524
	256	0.2%	(100%)
	512	0.6%	(99.8%)
	1024	3.4%	(99.2%)
	2048	7%	(95.8%)
	4096	26.3%	(88.8%)
	8192	61.6%	(62.5%)
	16384	0.9%	(0.9%)
713000	mean = 115912	max = 317588
	512	0.7%	(100%)
	1024	3%	(99.3%)
	2048	7%	(96.3%)
	4096	26.8%	(89.3%)
	8192	62%	(62.5%)
	16384	0.5%	(0.5%)
714000	mean = 116434	max = 269940
	256	0.2%	(100%)
	512	1.3%	(99.8%)
	1024	3.1%	(98.5%)
	2048	5.6%	(95.4%)
	4096	27.2%	(89.8%)
	8192	61.9%	(62.6%)
	16384	0.7%	(0.7%)
715000	mean = 118984	max = 262496
	512	0.9%	(100%)
	1024	2.6%	(99.1%)
	2048	4.4%	(96.5%)
	4096	28%	(92.1%)
	8192	63.8%	(64.1%)
	16384	0.3%	(0.3%)
716000	mean = 115430	max = 285084
	256	0.2%	(100%)
	512	0.9%	(99.8%)
	1024	4%	(98.9%)
	2048	5.3%	(94.9%)
	4096	28.7%	(89.6%)
	8192	60%	(60.9%)
	16384	0.9%	(0.9%)
717000	mean = 115812	max = 297616
	128	0.1%	(100%)
	256	0.2%	(99.9%)
	512	1.1%	(99.7%)
	1024	3.5%	(98.6%)
	2048	7.3%	(95.1%)
	4096	25.7%	(87.8%)
	8192	61.4%	(62.1%)
	16384	0.7%	(0.7%)
718000	mean = 116889	max = 267808
	256	0.1%	(100%)
	512	0.8%	(99.9%)
	1024	2.9%	(99.1%)
	2048	6.5%	(96.2%)
	4096	27%	(89.7%)
	8192	62.2%	(62.7%)
	16384	0.5%	(0.5%)
719000	mean = 117734	max = 287628
	256	0.2%	(100%)
	512	0.8%	(99.8%)
	1024	3.2%	(99%)
	2048	6.9%	(95.8%)
	4096	24.3%	(88.9%)
	8192	64.1%	(64.6%)
	16384	0.5%	(0.5%)
720000	mean = 117799	max = 286200
	256	0.1%	(100%)
	512	0.9%	(99.9%)
	1024	2.8%	(99%)
	2048	6.7%	(96.2%)
	4096	25.3%	(89.5%)
	8192	63.8%	(64.2%)
	16384	0.4%	(0.4%)
721000	mean = 116434	max = 264120
	32	0.1%	(100%)
	256	0.3%	(99.9%)
	512	0.6%	(99.6%)
	1024	3.3%	(99%)
	2048	6.6%	(95.7%)
	4096	26.1%	(89.1%)
	8192	62.4%	(63%)
	16384	0.6%	(0.6%)
722000	mean = 113720	max = 288784
	256	0.1%	(100%)
	512	0.8%	(99.9%)
	1024	3.9%	(99.1%)
	2048	7.1%	(95.2%)
	4096	27.6%	(88.1%)
	8192	60.1%	(60.5%)
	16384	0.4%	(0.4%)
723000	mean = 117761	max = 268700
	512	1.1%	(100%)
	1024	3.5%	(98.9%)
	2048	6.4%	(95.4%)
	4096	24.6%	(89%)
	8192	63.6%	(64.4%)
	16384	0.8%	(0.8%)
724000	mean = 113550	max = 276576
	256	0.2%	(100%)
	512	1.2%	(99.8%)
	1024	4.1%	(98.6%)
	2048	8%	(94.5%)
	4096	24.6%	(86.5%)
	8192	61.5%	(61.9%)
	16384	0.4%	(0.4%)
725000	mean = 114958	max = 286420
	256	0.3%	(100%)
	512	0.9%	(99.7%)
	1024	3.7%	(98.8%)
	2048	7.4%	(95.1%)
	4096	26.9%	(87.7%)
	8192	59.7%	(60.8%)
	16384	1.1%	(1.1%)
726000	mean = 117780	max = 269936
	512	0.5%	(100%)
	1024	3.1%	(99.5%)
	2048	5.4%	(96.4%)
	4096	27.8%	(91%)
	8192	62.4%	(63.2%)
	16384	0.8%	(0.8%)
727000	mean = 116881	max = 257716
	512	0.7%	(100%)
	1024	3.3%	(99.3%)
	2048	5.4%	(96%)
	4096	27.5%	(90.6%)
	8192	62.9%	(63.1%)
	16384	0.2%	(0.2%)
728000	mean = 118083	max = 261784
	512	0.4%	(100%)
	1024	3.5%	(99.6%)
	2048	6.5%	(96.1%)
	4096	24.9%	(89.6%)
	8192	64.2%	(64.7%)
	16384	0.5%	(0.5%)
729000	mean = 118479	max = 246164
	512	0.6%	(100%)
	1024	1.9%	(99.4%)
	2048	7.1%	(97.5%)
	4096	25.9%	(90.4%)
	8192	64.3%	(64.5%)
	16384	0.2%	(0.2%)
730000	mean = 118403	max = 283720
	512	0.7%	(100%)
	1024	2.7%	(99.3%)
	2048	5.3%	(96.6%)
	4096	26.9%	(91.3%)
	8192	64%	(64.4%)
	16384	0.4%	(0.4%)
731000	mean = 115187	max = 281488
	128	0.1%	(100%)
	256	0.1%	(99.9%)
	512	0.9%	(99.8%)
	1024	2.9%	(98.9%)
	2048	6.5%	(96%)
	4096	26.8%	(89.5%)
	8192	62.6%	(62.7%)
	16384	0.1%	(0.1%)
732000	mean = 114510	max = 309956
	256	0.1%	(100%)
	512	1.4%	(99.9%)
	1024	3.2%	(98.5%)
	2048	6.6%	(95.3%)
	4096	27.8%	(88.7%)
	8192	60.3%	(60.9%)
	16384	0.6%	(0.6%)
733000	mean = 114446	max = 246832
	256	0.3%	(100%)
	512	1.2%	(99.7%)
	1024	3.2%	(98.5%)
	2048	6%	(95.3%)
	4096	27.7%	(89.3%)
	8192	61.4%	(61.6%)
	16384	0.2%	(0.2%)
734000	mean = 118408	max = 284656
	256	0.1%	(100%)
	512	0.7%	(99.9%)
	1024	2.6%	(99.2%)
	2048	5.1%	(96.6%)
	4096	25.8%	(91.5%)
	8192	65%	(65.7%)
	16384	0.7%	(0.7%)
735000	mean = 115480	max = 270368
	512	0.6%	(100%)
	1024	3.8%	(99.4%)
	2048	7.6%	(95.6%)
	4096	26.1%	(88%)
	8192	61.3%	(61.9%)
	16384	0.6%	(0.6%)
736000	mean = 117053	max = 281408
	512	0.6%	(100%)
	1024	3.7%	(99.4%)
	2048	6.4%	(95.7%)
	4096	25.7%	(89.3%)
	8192	63%	(63.6%)
	16384	0.6%	(0.6%)
737000	mean = 118907	max = 272732
	256	0.2%	(100%)
	512	0.7%	(99.8%)
	1024	3%	(99.1%)
	2048	7.4%	(96.1%)
	4096	23.2%	(88.7%)
	8192	64.9%	(65.5%)
	16384	0.6%	(0.6%)
738000	mean = 116674	max = 305544
	256	0.1%	(100%)
	512	0.8%	(99.9%)
	1024	4%	(99.1%)
	2048	5.8%	(95.1%)
	4096	26.1%	(89.3%)
	8192	62.4%	(63.2%)
	16384	0.8%	(0.8%)
739000	mean = 118958	max = 270736
	128	0.2%	(100%)
	256	0.1%	(99.8%)
	512	0.6%	(99.7%)
	1024	2.8%	(99.1%)
	2048	5.5%	(96.3%)
	4096	25.4%	(90.8%)
	8192	64.8%	(65.4%)
	16384	0.6%	(0.6%)
740000	mean = 119355	max = 283968
	512	0.4%	(100%)
	1024	2.8%	(99.6%)
	2048	5%	(96.8%)
	4096	26.7%	(91.8%)
	8192	64.8%	(65.1%)
	16384	0.3%	(0.3%)
741000	mean = 119876	max = 282680
	256	0.2%	(100%)
	512	0.9%	(99.8%)
	1024	3.1%	(98.9%)
	2048	4.8%	(95.8%)
	4096	25.7%	(91%)
	8192	64.9%	(65.3%)
	16384	0.4%	(0.4%)
742000	mean = 117872	max = 235588
	512	0.6%	(100%)
	1024	3.2%	(99.4%)
	2048	5.7%	(96.2%)
	4096	26.9%	(90.5%)
	8192	63.2%	(63.6%)
	16384	0.4%	(0.4%)
743000	mean = 118857	max = 282084
	256	0.2%	(100%)
	512	0.6%	(99.8%)
	1024	3.5%	(99.2%)
	2048	5.6%	(95.7%)
	4096	25.7%	(90.1%)
	8192	63.5%	(64.4%)
	16384	0.9%	(0.9%)
744000	mean = 119971	max = 265396
	256	0.2%	(100%)
	512	0.3%	(99.8%)
	1024	3%	(99.5%)
	2048	5.3%	(96.5%)
	4096	25.6%	(91.2%)
	8192	64.8%	(65.6%)
	16384	0.8%	(0.8%)
745000	mean = 116019	max = 274268
	256	0.1%	(100%)
	512	0.1%	(99.9%)
	1024	3.7%	(99.8%)
	2048	6.5%	(96.1%)
	4096	27%	(89.6%)
	8192	61.9%	(62.6%)
	16384	0.7%	(0.7%)
746000	mean = 119788	max = 268316
	256	0.2%	(100%)
	512	0.5%	(99.8%)
	1024	3.3%	(99.3%)
	2048	5.8%	(96%)
	4096	24.2%	(90.2%)
	8192	65.6%	(66%)
	16384	0.4%	(0.4%)
747000	mean = 115540	max = 288492
	256	0.2%	(100%)
	512	0.5%	(99.8%)
	1024	3.7%	(99.3%)
	2048	7%	(95.6%)
	4096	27%	(88.6%)
	8192	61%	(61.6%)
	16384	0.6%	(0.6%)
748000	mean = 120006	max = 279208
	512	0.9%	(100%)
	1024	2.8%	(99.1%)
	2048	5%	(96.3%)
	4096	26.4%	(91.3%)
	8192	64.4%	(64.9%)
	16384	0.5%	(0.5%)
749000	mean = 118407	max = 287368
	256	0.1%	(100%)
	512	1.3%	(99.9%)
	1024	2.7%	(98.6%)
	2048	6.3%	(95.9%)
	4096	25.4%	(89.6%)
	8192	63.6%	(64.2%)
	16384	0.6%	(0.6%)
750000	mean = 115914	max = 277672
	512	1.1%	(100%)
	1024	4%	(98.9%)
	2048	6.2%	(94.9%)
	4096	25.9%	(88.7%)
	8192	62.4%	(62.8%)
	16384	0.4%	(0.4%)
751000	mean = 115431	max = 278872
	512	1.2%	(100%)
	1024	2.3%	(98.8%)
	2048	6.8%	(96.5%)
	4096	28.2%	(89.7%)
	8192	60.8%	(61.5%)
	16384	0.7%	(0.7%)
752000	mean = 113286	max = 260704
	256	0.2%	(100%)
	512	0.8%	(99.8%)
	1024	3.3%	(99%)
	2048	7.1%	(95.7%)
	4096	28.9%	(88.6%)
	8192	59.2%	(59.7%)
	16384	0.5%	(0.5%)
753000	mean = 118024	max = 288184
	256	0.1%	(100%)
	512	0.6%	(99.9%)
	1024	3.2%	(99.3%)
	2048	6.5%	(96.1%)
	4096	25.5%	(89.6%)
	8192	63.3%	(64.1%)
	16384	0.8%	(0.8%)
754000	mean = 117660	max = 252832
	512	0.9%	(100%)
	1024	2.2%	(99.1%)
	2048	6.8%	(96.9%)
	4096	26.2%	(90.1%)
	8192	63.3%	(63.9%)
	16384	0.6%	(0.6%)
755000	mean = 117549	max = 286712
	512	0.7%	(100%)
	1024	3.1%	(99.3%)
	2048	6.6%	(96.2%)
	4096	26.8%	(89.6%)
	8192	62.3%	(62.8%)
	16384	0.5%	(0.5%)
756000	mean = 115454	max = 260572
	512	0.9%	(100%)
	1024	3%	(99.1%)
	2048	8.3%	(96.1%)
	4096	25.3%	(87.8%)
	8192	62.1%	(62.5%)
